"ocid","release_id","id","awardID","title","description","status","contractPeriod_startDate","contractPeriod_endDate","contractPeriod_maxExtentDate","contractPeriod_durationInDays","amount","currency","dateSigned"
"ocds-5wno2w-RE-PU-HGSF-2025-006-390394","RE-PU-HGSF-2025-006-390394-2025-09-03T19:15:01.209Z-compiled","2278197-RE-PU-HGSF-2025-006","8240727-RE-PU-HGSF-2025-006","","","terminated","2025-08-27T00:00:00-05:00","2026-08-27T00:00:00-05:00","","365","9006.00","USD","2025-08-27T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HGSF-2025-006-390394","RE-PU-HGSF-2025-006-390394-2025-09-03T19:15:01.209Z-compiled","2278204-RE-PU-HGSF-2025-006","8240524-RE-PU-HGSF-2025-006","","","terminated","2025-08-27T00:00:00-05:00","2026-08-27T00:00:00-05:00","","365","5580.00","USD","2025-08-27T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HGISD-2025-002-519694","RE-PU-HGISD-2025-002-519694-2025-09-08T19:58:53.996Z-compiled","2278717-RE-PU-HGISD-2025-002","8355718-RE-PU-HGISD-2025-002","","","terminated","2025-09-05T00:00:00-05:00","2026-09-05T00:00:00-05:00","","365","524791.41","USD","2025-09-05T00:00:00-05:00"
"ocds-5wno2w-RE-PU-INOCAR-2025-003-1006003","RE-PU-INOCAR-2025-003-1006003-2025-09-13T19:07:01.030Z-compiled","2279517-RE-PU-INOCAR-2025-003","8305998-RE-PU-INOCAR-2025-003","","","terminated","2025-09-11T00:00:00-05:00","2025-11-10T00:00:00-05:00","","60","5721.00","USD","2025-09-11T00:00:00-05:00"
"ocds-5wno2w-RE-PU-MDMQ-2025-1302-41357","RE-PU-MDMQ-2025-1302-41357-2025-09-17T19:12:45.251Z-compiled","2280007-RE-PU-MDMQ-2025-1302","8284730-RE-PU-MDMQ-2025-1302","","","terminated","2025-08-15T00:00:00-05:00","2027-01-07T00:00:00-05:00","","510","58776.93","USD","2025-08-14T00:00:00-05:00"
"ocds-5wno2w-RE-PU-MIMG-2025-004-44856","RE-PU-MIMG-2025-004-44856-2025-09-20T19:22:46.518Z-compiled","2279213-RE-PU-MIMG-2025-004","8314951-RE-PU-MIMG-2025-004","","","terminated","2025-09-10T00:00:00-05:00","2027-03-04T00:00:00-05:00","","540","973867.01","USD","2025-09-10T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UTN-2025-11-83514","RE-PU-UTN-2025-11-83514-2025-09-03T19:15:21.134Z-compiled","2278044-RE-PU-UTN-2025-11","8291647-RE-PU-UTN-2025-11","","","terminated","2025-08-18T00:00:00-05:00","2026-08-18T00:00:00-05:00","","365","12946.50","USD","2025-08-15T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HGIIIDE-TARQUI2025-002-88080","RE-PU-HGIIIDE-TARQUI2025-002-88080-2025-08-12T22:34:44.708Z-compiled","2273587-RE-PU-HGIIIDE-TARQUI2025-002","8269001-RE-PU-HGIIIDE-TARQUI2025-002","","","terminated","2025-07-24T00:00:00-05:00","2026-04-24T00:00:00-05:00","","274","1360.00","USD","2025-07-24T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADMUR-2025-006-2485","RE-PU-GADMUR-2025-006-2485-2025-09-29T18:58:45.809Z-compiled","2276382-RE-PU-GADMUR-2025-006","8253422-RE-PU-GADMUR-2025-006","","","terminated","2025-08-15T00:00:00-05:00","2026-05-22T00:00:00-05:00","","280","31500.00","USD","2025-08-15T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HE-1-2025-095-43246","RE-PU-HE-1-2025-095-43246-2025-09-23T18:58:44.419Z-compiled","2280765-RE-PU-HE-1-2025-095","8304076-RE-PU-HE-1-2025-095","","","terminated","2025-09-05T00:00:00-05:00","2028-01-03T00:00:00-05:00","","850","15985.72","USD","2025-09-05T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HEP-2025-00007-889479","RE-PU-HEP-2025-00007-889479-2025-08-21T18:42:02.469Z-compiled","2276670-RE-PU-HEP-2025-00007","8280911-RE-PU-HEP-2025-00007","","","terminated","2025-08-19T00:00:00-05:00","2026-05-16T00:00:00-05:00","","270","93625.82","USD","2025-08-19T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HEP-2025-00007-889479","RE-PU-HEP-2025-00007-889479-2025-08-21T18:42:02.469Z-compiled","2276686-RE-PU-HEP-2025-00007","8280866-RE-PU-HEP-2025-00007","","","terminated","2025-08-19T00:00:00-05:00","2026-05-16T00:00:00-05:00","","270","24900.00","USD","2025-08-19T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HEEE-2025-013-52558","RE-PU-HEEE-2025-013-52558-2025-08-28T18:58:33.206Z-compiled","2277532-RE-PU-HEEE-2025-013","8292464-RE-PU-HEEE-2025-013","","","terminated","2025-08-20T00:00:00-05:00","2025-09-04T00:00:00-05:00","","15","29181.60","USD","2025-08-19T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HEEE-2025-011-52558","RE-PU-HEEE-2025-011-52558-2025-08-30T19:07:46.522Z-compiled","2277610-RE-PU-HEEE-2025-011","8293233-RE-PU-HEEE-2025-011","","","terminated","2025-08-22T00:00:00-05:00","2025-09-11T00:00:00-05:00","","20","71570.00","USD","2025-08-22T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HCAM-2025-023-54651","RE-PU-HCAM-2025-023-54651-2025-09-04T18:36:22.418Z-compiled","2278347-RE-PU-HCAM-2025-023","8276597-RE-PU-HCAM-2025-023","","","terminated","2025-08-27T00:00:00-05:00","2025-12-25T00:00:00-05:00","","120","180161.85","USD","2025-08-27T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HCAM-2025-014-54651","RE-PU-HCAM-2025-014-54651-2025-09-12T19:11:59.863Z-compiled","2279414-RE-PU-HCAM-2025-014","8309245-RE-PU-HCAM-2025-014","","","terminated","2025-09-09T00:00:00-05:00","2026-06-06T00:00:00-05:00","","270","770058.00","USD","2025-09-09T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADMUR-2025-011-2485","RE-PU-GADMUR-2025-011-2485-2025-09-24T18:55:35.440Z-compiled","2280720-RE-PU-GADMUR-2025-011","8309098-RE-PU-GADMUR-2025-011","","","terminated","2025-09-16T00:00:00-05:00","2025-10-01T00:00:00-05:00","","15","19360.00","USD","2025-09-16T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UPEC-2025-010-24327","RE-PU-UPEC-2025-010-24327-2025-08-12T22:34:55.022Z-compiled","2275010-RE-PU-UPEC-2025-010","8281658-RE-PU-UPEC-2025-010","","","terminated","2025-08-08T00:00:00-05:00","2026-08-08T00:00:00-05:00","","365","7525.00","USD","2025-08-06T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UTN-2025-10-83514","RE-PU-UTN-2025-10-83514-2025-10-02T19:03:38.524Z-compiled","2281804-RE-PU-UTN-2025-10","8291937-RE-PU-UTN-2025-10","","","terminated","2025-08-19T00:00:00-05:00","2025-08-24T00:00:00-05:00","","5","15631.00","USD","2025-08-14T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UITEY-2025-002-541976","RE-PU-UITEY-2025-002-541976-2025-08-21T18:42:04.503Z-compiled","2276331-RE-PU-UITEY-2025-002","8285583-RE-PU-UITEY-2025-002","","","terminated","2025-08-19T00:00:00-05:00","2030-09-02T00:00:00-05:00","","1840","3468.75","USD","2025-08-19T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UINPIAW23-2025-004-959480","RE-PU-UINPIAW23-2025-004-959480-2025-08-28T18:58:34.182Z-compiled","2277471-RE-PU-UINPIAW23-2025-004","8311453-RE-PU-UINPIAW23-2025-004","","","terminated","2025-08-26T00:00:00-05:00","2025-09-10T00:00:00-05:00","","15","8082.25","USD","2025-08-26T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UNACH-2025-010-124774","RE-PU-UNACH-2025-010-124774-2025-08-30T19:07:45.598Z-compiled","2277743-RE-PU-UNACH-2025-010","8283979-RE-PU-UNACH-2025-010","","","terminated","2025-08-29T00:00:00-05:00","2025-09-08T00:00:00-05:00","","10","16800.00","USD","2025-08-29T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UNACH-2025-009-124774","RE-PU-UNACH-2025-009-124774-2025-09-04T18:36:23.445Z-compiled","2278399-RE-PU-UNACH-2025-009","8285205-RE-PU-UNACH-2025-009","","","terminated","2025-08-22T00:00:00-05:00","2025-10-21T00:00:00-05:00","","60","38880.00","USD","2025-08-22T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UINPIAW23-2025-003-959480","RE-PU-UINPIAW23-2025-003-959480-2025-09-15T19:20:19.427Z-compiled","2279590-RE-PU-UINPIAW23-2025-003","8301893-RE-PU-UINPIAW23-2025-003","","","terminated","2025-09-12T00:00:00-05:00","2025-09-17T00:00:00-05:00","","5","17000.00","USD","2025-09-12T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UC-2025-003-30951","RE-PU-UC-2025-003-30951-2025-09-20T19:22:49.086Z-compiled","2280477-RE-PU-UC-2025-003","8369736-RE-PU-UC-2025-003","","","terminated","2025-09-18T00:00:00-05:00","2025-10-18T00:00:00-05:00","","30","25072.40","USD","2025-09-18T00:00:00-05:00"
"ocds-5wno2w-RE-PU-PMIS-2025-001-212187","RE-PU-PMIS-2025-001-212187-2025-08-25T18:49:09.394Z-compiled","2277062-RE-PU-PMIS-2025-001","8295094-RE-PU-PMIS-2025-001","","","terminated","2025-08-21T00:00:00-05:00","2026-01-18T00:00:00-05:00","","150","3688.00","USD","2025-08-21T00:00:00-05:00"
"ocds-5wno2w-RE-PU-ISSFA-2025-04-2803","RE-PU-ISSFA-2025-04-2803-2025-09-10T20:09:38.851Z-compiled","2279036-RE-PU-ISSFA-2025-04","8306656-RE-PU-ISSFA-2025-04","","","terminated","2025-09-09T00:00:00-05:00","2026-07-01T00:00:00-05:00","","295","184695.60","USD","2025-09-09T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HIESSRI-2025-003-2561","RE-PU-HIESSRI-2025-003-2561-2025-09-06T18:39:34.397Z-compiled","2278632-RE-PU-HIESSRI-2025-003","8303111-RE-PU-HIESSRI-2025-003","","","terminated","2025-09-04T00:00:00-05:00","2026-09-04T00:00:00-05:00","","365","13288.59","USD","2025-09-04T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HAGP-2025-002-17993","RE-PU-HAGP-2025-002-17993-2025-09-29T18:59:26.369Z-compiled","2281466-RE-PU-HAGP-2025-002","8356438-RE-PU-HAGP-2025-002","","","terminated","2025-09-25T00:00:00-05:00","2025-10-10T00:00:00-05:00","","15","170000.00","USD","2025-09-25T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HCAM-2025-024-54651","RE-PU-HCAM-2025-024-54651-2025-08-30T19:07:46.356Z-compiled","2277772-RE-PU-HCAM-2025-024","8290986-RE-PU-HCAM-2025-024","","","terminated","2025-08-28T00:00:00-05:00","2026-05-25T00:00:00-05:00","","270","116726.40","USD","2025-08-27T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HAGP-2025-003-17993","RE-PU-HAGP-2025-003-17993-2025-09-23T18:59:04.776Z-compiled","2280645-RE-PU-HAGP-2025-003","8356549-RE-PU-HAGP-2025-003","","","terminated","2025-09-16T00:00:00-05:00","2025-10-01T00:00:00-05:00","","15","29227.89","USD","2025-09-16T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HAGP-2025-003-17993","RE-PU-HAGP-2025-003-17993-2025-09-23T18:59:04.776Z-compiled","2280658-RE-PU-HAGP-2025-003","8356523-RE-PU-HAGP-2025-003","","","terminated","2025-09-16T00:00:00-05:00","2025-10-01T00:00:00-05:00","","15","171000.00","USD","2025-09-16T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HAGP-2025-004-17993","RE-PU-HAGP-2025-004-17993-2025-09-25T18:57:33.447Z-compiled","2280744-RE-PU-HAGP-2025-004","8356359-RE-PU-HAGP-2025-004","","","terminated","2025-09-18T00:00:00-05:00","2025-10-03T00:00:00-05:00","","15","88960.00","USD","2025-09-18T00:00:00-05:00"
"ocds-5wno2w-RE-PU-SNMLCF-2025-004-772102","RE-PU-SNMLCF-2025-004-772102-2025-10-06T19:43:13.858Z-compiled","2282218-RE-PU-SNMLCF-2025-004","8309111-RE-PU-SNMLCF-2025-004","","","terminated","2025-09-17T00:00:00-05:00","2025-10-02T00:00:00-05:00","","15","47967.00","USD","2025-08-25T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UNACH-2025-007-124774","RE-PU-UNACH-2025-007-124774-2025-08-15T17:46:11.370Z-compiled","2275806-RE-PU-UNACH-2025-007","8279914-RE-PU-UNACH-2025-007","","","terminated","2025-08-14T00:00:00-05:00","2025-08-24T00:00:00-05:00","","10","5270.00","USD","2025-08-14T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UNAE-2025-009-607247","RE-PU-UNAE-2025-009-607247-2025-08-15T17:46:10.794Z-compiled","2275870-RE-PU-UNAE-2025-009","8277753-RE-PU-UNAE-2025-009","","","terminated","2025-12-01T00:00:00-05:00","2027-12-01T00:00:00-05:00","","730","16900.00","USD","2025-08-15T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UIDH-2025-00002-215345","RE-PU-UIDH-2025-00002-215345-2025-09-11T19:53:02.740Z-compiled","2279225-RE-PU-UIDH-2025-00002","8358655-RE-PU-UIDH-2025-00002","","","terminated","2025-09-10T00:00:00-05:00","2026-01-03T00:00:00-05:00","","115","11519.40","USD","2025-09-10T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UNL-2025-008-4092","RE-PU-UNL-2025-008-4092-2025-09-18T19:28:50.438Z-compiled","2280103-RE-PU-UNL-2025-008","8306559-RE-PU-UNL-2025-008","","","terminated","2025-09-15T00:00:00-05:00","2025-09-20T00:00:00-05:00","","5","27904.00","USD","2025-09-15T00:00:00-05:00"
"ocds-5wno2w-RE-PU-SZE-2025-003-110642","RE-PU-SZE-2025-003-110642-2025-09-24T18:55:41.970Z-compiled","2280842-RE-PU-SZE-2025-003","8360595-RE-PU-SZE-2025-003","","","terminated","2025-09-17T00:00:00-05:00","2026-03-16T00:00:00-05:00","","180","27299.27","USD","2025-09-17T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UTN-2025-13-83514","RE-PU-UTN-2025-13-83514-2025-09-25T18:57:30.320Z-compiled","2280899-RE-PU-UTN-2025-13","8317075-RE-PU-UTN-2025-13","","","terminated","2025-09-16T00:00:00-05:00","2026-09-16T00:00:00-05:00","","365","17000.00","USD","2025-09-15T00:00:00-05:00"
"ocds-5wno2w-RE-PU-CZ1S-2025-001-423779","RE-PU-CZ1S-2025-001-423779-2025-10-16T20:06:19.964Z-compiled","2283205-RE-PU-CZ1S-2025-001","8358225-RE-PU-CZ1S-2025-001","","","terminated","2025-10-06T00:00:00-05:00","2025-10-21T00:00:00-05:00","","15","92482.50","USD","2025-10-06T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GIR-Z9-2025-001-37185","RE-PU-GIR-Z9-2025-001-37185-2025-08-28T18:58:33.620Z-compiled","2277489-RE-PU-GIR-Z9-2025-001","8299881-RE-PU-GIR-Z9-2025-001","","","terminated","2025-08-26T00:00:00-05:00","2026-01-03T00:00:00-05:00","","130","17793.12","USD","2025-08-25T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADMPS-2025-00005-21123","RE-PU-GADMPS-2025-00005-21123-2025-09-10T20:09:45.095Z-compiled","2278991-RE-PU-GADMPS-2025-00005","8359290-RE-PU-GADMPS-2025-00005","","","terminated","2025-09-08T00:00:00-05:00","2025-10-08T00:00:00-05:00","","30","48847.43","USD","2025-09-08T00:00:00-05:00"
"ocds-5wno2w-RE-PU-IESS-2025-00007-39594","RE-PU-IESS-2025-00007-39594-2025-09-03T19:15:23.174Z-compiled","2278174-RE-PU-IESS-2025-00007","8337419-RE-PU-IESS-2025-00007","","","terminated","2025-08-26T00:00:00-05:00","2029-04-26T00:00:00-05:00","","1339","30944.80","USD","2025-08-26T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EENORTE-2025-082-3243","RE-PU-EENORTE-2025-082-3243-2025-10-06T19:43:16.026Z-compiled","2282230-RE-PU-EENORTE-2025-082","8329937-RE-PU-EENORTE-2025-082","","","terminated","2025-09-15T00:00:00-05:00","2025-10-15T00:00:00-05:00","","30","19115.00","USD","2025-09-12T00:00:00-05:00"
"ocds-5wno2w-RE-PU-BCE-2025-004-2457","RE-PU-BCE-2025-004-2457-2025-10-07T19:38:00.299Z-compiled","2279174-RE-PU-BCE-2025-004","8325968-RE-PU-BCE-2025-004","","","terminated","2025-09-10T00:00:00-05:00","2026-09-30T00:00:00-05:00","","385","26200.00","USD","2025-09-10T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADMA-2025-004-2161","RE-PU-GADMA-2025-004-2161-2025-09-09T20:12:45.940Z-compiled","2278976-RE-PU-GADMA-2025-004","8322186-RE-PU-GADMA-2025-004","","","terminated","2025-09-04T00:00:00-05:00","2030-09-03T00:00:00-05:00","","1825","21085.61","USD","2025-09-04T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EPP-2025-010-253178","RE-PU-EPP-2025-010-253178-2025-09-11T19:52:56.537Z-compiled","2279212-RE-PU-EPP-2025-010","8311181-RE-PU-EPP-2025-010","","","terminated","2025-09-10T00:00:00-05:00","2025-10-10T00:00:00-05:00","","30","11965.60","USD","2025-09-10T00:00:00-05:00"
"ocds-5wno2w-RE-PU-INOCAR-2025-005-1006003","RE-PU-INOCAR-2025-005-1006003-2025-09-01T19:00:40.204Z-compiled","2277840-RE-PU-INOCAR-2025-005","8315883-RE-PU-INOCAR-2025-005","","","terminated","2025-08-29T00:00:00-05:00","2025-09-28T00:00:00-05:00","","30","210000.00","USD","2025-08-29T00:00:00-05:00"
"ocds-5wno2w-RE-PU-IGM-2025-005-36136","RE-PU-IGM-2025-005-36136-2025-09-15T19:20:18.335Z-compiled","2279592-RE-PU-IGM-2025-005","8292469-RE-PU-IGM-2025-005","","","terminated","2025-09-11T00:00:00-05:00","2026-01-24T00:00:00-05:00","","135","29038.44","USD","2025-09-11T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UTN-2025-12-83514","RE-PU-UTN-2025-12-83514-2025-09-23T18:59:01.609Z-compiled","2280573-RE-PU-UTN-2025-12","8314948-RE-PU-UTN-2025-12","","","terminated","2025-09-17T00:00:00-05:00","2026-09-17T00:00:00-05:00","","365","18742.50","USD","2025-09-15T00:00:00-05:00"
"ocds-5wno2w-RE-PU-DNCTSV-2025-003-2506","RE-PU-DNCTSV-2025-003-2506-2025-08-28T18:58:34.371Z-compiled","2277569-RE-PU-DNCTSV-2025-003","8308789-RE-PU-DNCTSV-2025-003","","","terminated","2025-08-21T00:00:00-05:00","2026-02-02T00:00:00-05:00","","165","9993.70","USD","2025-08-21T00:00:00-05:00"
"ocds-5wno2w-RE-PU-BANEC-2025-02-722820","RE-PU-BANEC-2025-02-722820-2025-09-08T19:58:50.192Z-compiled","2278452-RE-PU-BANEC-2025-02","8293441-RE-PU-BANEC-2025-02","","","terminated","2025-09-02T00:00:00-05:00","2026-10-02T00:00:00-05:00","","395","31000.00","USD","2025-09-02T00:00:00-05:00"
"ocds-5wno2w-RE-PU-ESPOCH-2025-09-53390","RE-PU-ESPOCH-2025-09-53390-2025-09-08T19:58:51.443Z-compiled","2278731-RE-PU-ESPOCH-2025-09","8301016-RE-PU-ESPOCH-2025-09","","","terminated","2025-08-22T00:00:00-05:00","2026-08-22T00:00:00-05:00","","365","17993.00","USD","2025-08-22T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EMS-2025-002-309632","RE-PU-EMS-2025-002-309632-2025-09-12T19:11:59.416Z-compiled","2279429-RE-PU-EMS-2025-002","8308113-RE-PU-EMS-2025-002","","","terminated","2025-09-12T00:00:00-05:00","2025-10-27T00:00:00-05:00","","45","20000.00","USD","2025-09-02T00:00:00-05:00"
"ocds-5wno2w-RE-PU-FAME_2013-2025-002-510646","RE-PU-FAME_2013-2025-002-510646-2025-08-22T18:41:49.086Z-compiled","2276738-RE-PU-FAME_2013-2025-002","8341418-RE-PU-FAME_2013-2025-002","","","terminated","2025-08-21T00:00:00-05:00","2026-08-21T00:00:00-05:00","","365","22911.65","USD","2025-08-21T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADMCPZ-2025-016-2345","RE-PU-GADMCPZ-2025-016-2345-2025-08-20T18:24:14.754Z-compiled","2276398-RE-PU-GADMCPZ-2025-016","8262062-RE-PU-GADMCPZ-2025-016","","","terminated","2025-08-05T00:00:00-05:00","2026-02-01T00:00:00-05:00","","180","6266.80","USD","2025-08-05T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HCAM-2025-026-54651","RE-PU-HCAM-2025-026-54651-2025-09-09T20:12:43.895Z-compiled","2278877-RE-PU-HCAM-2025-026","8309748-RE-PU-HCAM-2025-026","","","terminated","2025-09-04T00:00:00-05:00","2026-06-01T00:00:00-05:00","","270","133962.80","USD","2025-09-03T00:00:00-05:00"
"ocds-5wno2w-RE-PU-CCQAHDEJL-2025-02-110887","RE-PU-CCQAHDEJL-2025-02-110887-2025-10-16T20:06:20.908Z-compiled","2283095-RE-PU-CCQAHDEJL-2025-02","8365798-RE-PU-CCQAHDEJL-2025-02","","","terminated","2025-09-30T00:00:00-05:00","2026-09-30T00:00:00-05:00","","365","43200.00","USD","2025-09-30T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HGP-2025-002-2711","RE-PU-HGP-2025-002-2711-2025-10-07T19:30:36.952Z-compiled","2277158-RE-PU-HGP-2025-002","8316584-RE-PU-HGP-2025-002","","","terminated","2025-08-25T00:00:00-05:00","2025-09-09T00:00:00-05:00","","15","7000.00","USD","2025-08-25T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HCAM-2025-027-54651","RE-PU-HCAM-2025-027-54651-2025-09-10T20:09:39.609Z-compiled","2279018-RE-PU-HCAM-2025-027","8309688-RE-PU-HCAM-2025-027","","","terminated","2025-09-03T00:00:00-05:00","2027-09-03T00:00:00-05:00","","730","66660.00","USD","2025-09-03T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HG-IB-2025-005-3260","RE-PU-HG-IB-2025-005-3260-2025-09-19T19:48:41.400Z-compiled","2280316-RE-PU-HG-IB-2025-005","8316587-RE-PU-HG-IB-2025-005","","","terminated","2025-10-01T00:00:00-05:00","2026-10-01T00:00:00-05:00","","365","160000.00","USD","2025-09-11T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HGSQ-2025-010-868544","RE-PU-HGSQ-2025-010-868544-2025-09-27T18:59:12.303Z-compiled","2281370-RE-PU-HGSQ-2025-010","8314709-RE-PU-HGSQ-2025-010","","","terminated","2025-09-25T00:00:00-05:00","2027-09-25T00:00:00-05:00","","730","158469.43","USD","2025-09-15T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HGSQ-2025-010-868544","RE-PU-HGSQ-2025-010-868544-2025-09-27T18:59:12.303Z-compiled","2281371-RE-PU-HGSQ-2025-010","8314860-RE-PU-HGSQ-2025-010","","","terminated","2025-09-25T00:00:00-05:00","2027-09-25T00:00:00-05:00","","730","249656.40","USD","2025-09-15T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HEJCA-2025-317-87497","RE-PU-HEJCA-2025-317-87497-2025-09-30T19:05:09.455Z-compiled","2281641-RE-PU-HEJCA-2025-317","8363453-RE-PU-HEJCA-2025-317","","","terminated","2025-09-24T00:00:00-05:00","2026-03-23T00:00:00-05:00","","180","37500.00","USD","2025-09-24T00:00:00-05:00"
"ocds-5wno2w-RE-PU-MMQEP-2025-002-466373","RE-PU-MMQEP-2025-002-466373-2025-09-30T19:05:03.126Z-compiled","2281508-RE-PU-MMQEP-2025-002","8329093-RE-PU-MMQEP-2025-002","","","terminated","2025-09-25T00:00:00-05:00","2026-09-25T00:00:00-05:00","","365","13862.00","USD","2025-09-24T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HGM-CZ6-2025-002-96571","RE-PU-HGM-CZ6-2025-002-96571-2025-10-07T19:30:36.828Z-compiled","2279005-RE-PU-HGM-CZ6-2025-002","8318204-RE-PU-HGM-CZ6-2025-002","","","terminated","2025-09-03T00:00:00-05:00","2025-09-11T00:00:00-05:00","","8","526.46","USD","2025-09-03T00:00:00-05:00"
"ocds-5wno2w-RE-PU-ESPOL-2025-015-26822","RE-PU-ESPOL-2025-015-26822-2025-09-24T18:55:42.427Z-compiled","2280831-RE-PU-ESPOL-2025-015","8369705-RE-PU-ESPOL-2025-015","","","terminated","2025-09-19T00:00:00-05:00","2025-10-04T00:00:00-05:00","","15","35601.20","USD","2025-09-19T00:00:00-05:00"
"ocds-5wno2w-RE-PU-CZ6S-2025-001-443199","RE-PU-CZ6S-2025-001-443199-2025-09-30T19:05:08.485Z-compiled","2281590-RE-PU-CZ6S-2025-001","8365814-RE-PU-CZ6S-2025-001","","","terminated","2025-09-25T00:00:00-05:00","2026-01-23T00:00:00-05:00","","120","76899.77","USD","2025-09-25T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EPMAPS-2025-004-258814","RE-PU-EPMAPS-2025-004-258814-2025-10-07T19:30:37.082Z-compiled","2280235-RE-PU-EPMAPS-2025-004","8366454-RE-PU-EPMAPS-2025-004","","","terminated","2025-09-18T00:00:00-05:00","2025-10-08T00:00:00-05:00","","20","5500.00","USD","2025-09-15T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HCAM-2025-031-54651","RE-PU-HCAM-2025-031-54651-2025-09-23T18:59:02.661Z-compiled","2280687-RE-PU-HCAM-2025-031","8311691-RE-PU-HCAM-2025-031","","","terminated","2025-09-18T00:00:00-05:00","2026-01-16T00:00:00-05:00","","120","278767.04","USD","2025-09-17T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HGSQ-2025-011-868544","RE-PU-HGSQ-2025-011-868544-2025-09-18T19:28:58.122Z-compiled","2280109-RE-PU-HGSQ-2025-011","8318632-RE-PU-HGSQ-2025-011","","","terminated","2025-09-16T00:00:00-05:00","2027-09-16T00:00:00-05:00","","730","168223.01","USD","2025-09-15T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HGSQ-2025-011-868544","RE-PU-HGSQ-2025-011-868544-2025-09-18T19:28:58.122Z-compiled","2280110-RE-PU-HGSQ-2025-011","8318638-RE-PU-HGSQ-2025-011","","","terminated","2025-09-16T00:00:00-05:00","2027-09-16T00:00:00-05:00","","730","114795.18","USD","2025-09-15T00:00:00-05:00"
"ocds-5wno2w-RE-PU-CNELEP-2025-12-462114","RE-PU-CNELEP-2025-12-462114-2025-10-15T20:11:56.357Z-compiled","2282130-RE-PU-CNELEP-2025-12","8306890-RE-PU-CNELEP-2025-12","","","terminated","2025-10-01T00:00:00-05:00","2027-10-01T00:00:00-05:00","","730","134798.40","USD","2025-10-01T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EMAPASR-EP-2025-02-275027","RE-PU-EMAPASR-EP-2025-02-275027-2025-09-12T19:11:59.185Z-compiled","2279309-RE-PU-EMAPASR-EP-2025-02","8343300-RE-PU-EMAPASR-EP-2025-02","","","terminated","2025-09-09T00:00:00-05:00","2026-01-22T00:00:00-05:00","","135","13872.96","USD","2025-09-09T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HGIIIDE-TARQUI2025-004-88080","RE-PU-HGIIIDE-TARQUI2025-004-88080-2025-09-16T19:10:53.553Z-compiled","2279726-RE-PU-HGIIIDE-TARQUI2025-004","8360582-RE-PU-HGIIIDE-TARQUI2025-004","","","terminated","2025-09-15T00:00:00-05:00","2026-01-16T00:00:00-05:00","","123","1321.78","USD","2025-09-15T00:00:00-05:00"
